RX Date/Time,Multiple Plot/Road Speed,Multiple Plot/Accelerator Pedal,Multiple Plot/Engine Load,Multiple Plot/Oil Pressure,Multiple Plot/Boost Pressure,Multiple Plot/Oil Temperature,Multiple Plot/Fuel Rate,Multiple Plot/Fuel Economy,Multiple Plot/Engine Speed,Multiple Plot/Trip Distance
2025/04/03 10:08:29::665,12.88,0,0,282.90000000000003,0,51.94444444444445,2.4247728,25.292765600000003,670.25,4014.7200000000003
2025/04/03 10:08:29::671,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,18.972065280000002,664,4014.7200000000003
2025/04/03 10:08:29::752,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,18.972065280000002,664,4014.7200000000003
2025/04/03 10:08:29::768,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,18.972065280000002,664,4014.7200000000003
2025/04/03 10:08:29::853,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,18.972065280000002,664,4014.7200000000003
2025/04/03 10:08:29::881,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,17.97895472,670,4014.7200000000003
2025/04/03 10:08:29::970,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,17.97895472,670,4014.7200000000003
2025/04/03 10:08:30::058,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,17.97895472,670,4014.7200000000003
2025/04/03 10:08:30::090,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,25.8408032,646,4014.7200000000003
2025/04/03 10:08:30::110,12.88,0,0,282.90000000000003,0,51.94444444444445,0.4731264,25.8408032,646,4014.7200000000003
2025/04/03 10:08:30::138,12.88,0,0,258.75,0,51.94444444444445,0.4731264,25.8408032,646,4014.7200000000003
2025/04/03 10:08:30::168,12.88,0,0,258.75,0,51.94444444444445,0.4731264,25.8408032,646,4014.7200000000003
2025/04/03 10:08:30::270,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,46.1929268,637.5,4014.7200000000003
2025/04/03 10:08:30::299,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,46.1929268,637.5,4014.7200000000003
2025/04/03 10:08:30::328,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,46.1929268,637.5,4014.7200000000003
2025/04/03 10:08:30::344,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,46.1929268,637.5,4014.7200000000003
2025/04/03 10:08:30::369,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,46.1929268,637.5,4014.7200000000003
2025/04/03 10:08:30::459,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,46.1929268,637.5,4014.7200000000003
2025/04/03 10:08:30::483,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,21.78366424,620.75,4014.7200000000003
2025/04/03 10:08:30::503,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,21.78366424,620.75,4014.7200000000003
2025/04/03 10:08:30::566,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,21.78366424,620.75,4014.7200000000003
2025/04/03 10:08:30::568,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,21.78366424,620.75,4014.7200000000003
2025/04/03 10:08:30::677,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,21.78366424,620.75,4014.7200000000003
2025/04/03 10:08:30::679,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,34.70240512,612.75,4014.7200000000003
2025/04/03 10:08:30::745,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,34.70240512,612.75,4014.7200000000003
2025/04/03 10:08:30::765,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,34.70240512,612.75,4014.7200000000003
2025/04/03 10:08:30::866,12.075000000000001,0,0,258.75,0,51.94444444444445,0.1182816,34.70240512,612.75,4014.7200000000003
2025/04/03 10:08:30::871,12.075000000000001,0,0,258.75,0,51.94444444444445,0.0591408,10.8943232,602.25,4014.7200000000003
2025/04/03 10:08:30::951,12.075000000000001,0,0,258.75,0,51.94444444444445,0.0591408,10.8943232,602.25,4014.7200000000003
2025/04/03 10:08:30::985,12.075000000000001,0,0,258.75,0,51.94444444444445,0.0591408,10.8943232,602.25,4014.7200000000003
2025/04/03 10:08:31::067,12.075000000000001,0,0,258.75,0,51.94444444444445,0.0591408,10.8943232,602.25,4014.7200000000003
2025/04/03 10:08:31::070,12.075000000000001,0,0,258.75,0,51.94444444444445,0.0591408,10.8943232,602.25,4014.7200000000003
2025/04/03 10:08:31::089,11.270000000000001,0,0,258.75,0,51.94444444444445,0.0591408,6.1861820000000005,592.5,4014.7200000000003
2025/04/03 10:08:31::122,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,6.1861820000000005,592.5,4014.7200000000003
2025/04/03 10:08:31::149,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,6.1861820000000005,592.5,4014.7200000000003
2025/04/03 10:08:31::170,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,6.1861820000000005,592.5,4014.7200000000003
2025/04/03 10:08:31::275,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,6.1861820000000005,592.5,4014.7200000000003
2025/04/03 10:08:31::275,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,76.94281832,588.25,4014.7200000000003
2025/04/03 10:08:31::306,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,76.94281832,588.25,4014.7200000000003
2025/04/03 10:08:31::341,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,76.94281832,588.25,4014.7200000000003
2025/04/03 10:08:31::369,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,76.94281832,588.25,4014.7200000000003
2025/04/03 10:08:31::452,11.270000000000001,0,0,231.15,0,51.94444444444445,0.0591408,76.94281832,588.25,4014.7200000000003
2025/04/03 10:08:31::486,11.270000000000001,0,0,231.15,0,51.94444444444445,0.1182816,80.49177696000001,588.75,4014.7200000000003
2025/04/03 10:08:31::512,11.270000000000001,0,0,231.15,0,51.94444444444445,0.1182816,80.49177696000001,588.75,4014.7200000000003
2025/04/03 10:08:31::566,11.270000000000001,0,0,231.15,0,51.94444444444445,0.1182816,80.49177696000001,588.75,4014.7200000000003
2025/04/03 10:08:31::660,11.270000000000001,0,0,231.15,0,51.94444444444445,0.1182816,80.49177696000001,588.75,4014.7200000000003
2025/04/03 10:08:31::683,11.270000000000001,0,0.5,231.15,0,51.94444444444445,0.1182816,104.79309272,585.25,4014.7200000000003
2025/04/03 10:08:31::762,11.270000000000001,0,0.5,231.15,0,51.94444444444445,0.1182816,104.79309272,585.25,4014.7200000000003
2025/04/03 10:08:31::780,11.270000000000001,0,0.5,231.15,0,51.94444444444445,0.1182816,104.79309272,585.25,4014.7200000000003
2025/04/03 10:08:31::846,11.270000000000001,0,0.5,231.15,0,51.94444444444445,0.1182816,104.79309272,585.25,4014.7200000000003
2025/04/03 10:08:31::863,11.270000000000001,0,0.5,231.15,0,51.94444444444445,0.1182816,104.79309272,585.25,4014.7200000000003
2025/04/03 10:08:31::885,11.270000000000001,0,1.5,231.15,0,51.94444444444445,0.1182816,99.5435568,586.75,4014.7200000000003
2025/04/03 10:08:31::964,11.270000000000001,0,1.5,231.15,0,51.94444444444445,0.1182816,99.5435568,586.75,4014.7200000000003
2025/04/03 10:08:32::068,11.270000000000001,0,1.5,231.15,0,51.94444444444445,0.1182816,99.5435568,586.75,4014.7200000000003
2025/04/03 10:08:32::072,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::112,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::143,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::163,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::166,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::246,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::263,11.270000000000001,10.4,13.5,231.15,0,51.94444444444445,0.2365632,49.268580240000006,587,4014.7200000000003
2025/04/03 10:08:32::285,11.270000000000001,0,4.5,231.15,0,51.94444444444445,0.2365632,8.38331456,592.5,4014.7200000000003
2025/04/03 10:08:32::295,11.270000000000001,0,4.5,231.15,0,51.94444444444445,0.2365632,8.38331456,592.5,4014.7200000000003
2025/04/03 10:08:32::314,11.270000000000001,0,4.5,231.15,0,51.94444444444445,0.2365632,8.38331456,592.5,4014.7200000000003
2025/04/03 10:08:32::362,11.270000000000001,0,4.5,231.15,0,51.94444444444445,0.2365632,8.38331456,592.5,4014.7200000000003
2025/04/03 10:08:32::473,11.270000000000001,0,4.5,231.15,0,51.94444444444445,0.2365632,8.38331456,592.5,4014.7200000000003
2025/04/03 10:08:32::475,11.270000000000001,0,5.5,231.15,0,51.94444444444445,0.2365632,4.42249736,573.5,4014.7200000000003
2025/04/03 10:08:32::504,11.270000000000001,0,5.5,231.15,0,51.94444444444445,0.2365632,4.42249736,573.5,4014.7200000000003
2025/04/03 10:08:32::556,11.270000000000001,0,5.5,231.15,0,51.94444444444445,0.2365632,4.42249736,573.5,4014.7200000000003
2025/04/03 10:08:32::583,11.270000000000001,0,5.5,231.15,0,51.94444444444445,0.2365632,4.42249736,573.5,4014.7200000000003
2025/04/03 10:08:32::647,11.270000000000001,0,5.5,231.15,0,51.94444444444445,0.2365632,4.42249736,573.5,4014.7200000000003
2025/04/03 10:08:32::679,11.270000000000001,0,5.5,231.15,0,51.94444444444445,0.2365632,4.42249736,573.5,4014.7200000000003
2025/04/03 10:08:32::680,11.270000000000001,0,4.5,231.15,0,51.94444444444445,2.365632,4.77290928,615.5,4014.7200000000003
2025/04/03 10:08:32::775,11.270000000000001,0,4.5,231.15,0,51.94444444444445,2.365632,4.77290928,615.5,4014.7200000000003
2025/04/03 10:08:32::869,11.270000000000001,0,2,231.15,0,51.94444444444445,2.365632,7.217489120000001,639.5,4014.7200000000003
2025/04/03 10:08:32::962,11.270000000000001,0,2,231.15,0,51.94444444444445,2.365632,7.217489120000001,639.5,4014.7200000000003
2025/04/03 10:08:32::966,11.270000000000001,0,2,231.15,0,51.94444444444445,2.365632,7.217489120000001,639.5,4014.7200000000003
2025/04/03 10:08:33::060,11.270000000000001,0,2,231.15,0,51.94444444444445,2.365632,7.217489120000001,639.5,4014.7200000000003
2025/04/03 10:08:33::093,11.270000000000001,0,2,231.15,0,51.94444444444445,2.365632,7.217489120000001,639.5,4014.7200000000003
2025/04/03 10:08:33::095,11.270000000000001,0,0,231.15,0,51.94444444444445,2.365632,13.69429712,645,4014.7200000000003
2025/04/03 10:08:33::096,11.270000000000001,0,0,231.15,0,51.94444444444445,2.365632,13.69429712,645,4014.7200000000003
2025/04/03 10:08:33::126,11.270000000000001,0,0,262.2,0,51.94444444444445,2.365632,13.69429712,645,4014.7200000000003
2025/04/03 10:08:33::146,11.270000000000001,0,0,262.2,0,51.94444444444445,2.365632,13.69429712,645,4014.7200000000003
2025/04/03 10:08:33::176,11.270000000000001,0,0,262.2,0,51.94444444444445,2.365632,13.69429712,645,4014.7200000000003
2025/04/03 10:08:33::267,11.270000000000001,0,0,262.2,0,51.94444444444445,2.365632,13.69429712,645,4014.7200000000003
2025/04/03 10:08:33::270,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,37.919219760000004,640.5,4014.7200000000003
2025/04/03 10:08:33::321,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,37.919219760000004,640.5,4014.7200000000003
2025/04/03 10:08:33::363,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,37.919219760000004,640.5,4014.7200000000003
2025/04/03 10:08:33::367,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,37.919219760000004,640.5,4014.7200000000003
2025/04/03 10:08:33::445,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,37.919219760000004,640.5,4014.7200000000003
2025/04/03 10:08:33::462,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,37.919219760000004,640.5,4014.7200000000003
2025/04/03 10:08:33::482,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,0.16441128000000002,628.25,4014.7200000000003
2025/04/03 10:08:33::497,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,0.16441128000000002,628.25,4014.7200000000003
2025/04/03 10:08:33::516,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,0.16441128000000002,628.25,4014.7200000000003
2025/04/03 10:08:33::561,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,0.16441128000000002,628.25,4014.7200000000003
2025/04/03 10:08:33::658,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,0.16441128000000002,628.25,4014.7200000000003
2025/04/03 10:08:33::681,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,93.26935664,615.75,4014.7200000000003
2025/04/03 10:08:33::765,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,93.26935664,615.75,4014.7200000000003
2025/04/03 10:08:33::766,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,93.26935664,615.75,4014.7200000000003
2025/04/03 10:08:33::869,11.270000000000001,0,0,262.2,0,51.94444444444445,0.4731264,93.26935664,615.75,4014.7200000000003
2025/04/03 10:08:33::915,11.270000000000001,0,0,262.2,0,51.94444444444445,0.1182816,108.38024792,607,4014.7200000000003
2025/04/03 10:08:33::958,11.270000000000001,0,0,262.2,0,51.94444444444445,0.1182816,108.38024792,607,4014.7200000000003
2025/04/03 10:08:34::063,11.270000000000001,0,0,262.2,0,51.94444444444445,0.1182816,108.38024792,607,4014.7200000000003
2025/04/03 10:08:34::078,11.270000000000001,0,0,262.2,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::101,11.270000000000001,0,0,262.2,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::125,11.270000000000001,0,0,241.5,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::156,11.270000000000001,0,0,241.5,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::175,11.270000000000001,0,0,241.5,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::204,11.270000000000001,0,0,241.5,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::221,11.270000000000001,0,0,241.5,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::250,11.270000000000001,0,0,241.5,0,51.94444444444445,0.1182816,108.06969328000001,601.25,4014.7200000000003
2025/04/03 10:08:34::294,11.270000000000001,0,0.5,241.5,0,51.94444444444445,0.1182816,107.75913864,596.5,4014.7200000000003
2025/04/03 10:08:34::330,11.270000000000001,0,0.5,241.5,0,51.94444444444445,0.1182816,107.75913864,596.5,4014.7200000000003
2025/04/03 10:08:34::334,11.270000000000001,0,0.5,241.5,0,51.94444444444445,0.1182816,107.75913864,596.5,4014.7200000000003
2025/04/03 10:08:34::372,11.270000000000001,0,0.5,241.5,0,51.94444444444445,0.1182816,107.75913864,596.5,4014.7200000000003
2025/04/03 10:08:34::405,11.270000000000001,0,0.5,241.5,0,51.94444444444445,0.1182816,107.75913864,596.5,4014.88
2025/04/03 10:08:34::477,11.270000000000001,0,1,241.5,0,51.94444444444445,0.1182816,107.51169136,594,4014.88
2025/04/03 10:08:34::522,11.270000000000001,0,1,241.5,0,51.94444444444445,0.1182816,107.51169136,594,4014.88
2025/04/03 10:08:34::551,11.270000000000001,0,1,241.5,0,51.94444444444445,0.1182816,107.51169136,594,4014.88
2025/04/03 10:08:34::569,11.270000000000001,0,1,241.5,0,51.94444444444445,0.1182816,107.51169136,594,4014.88
2025/04/03 10:08:34::665,11.270000000000001,0,1,241.5,0,51.94444444444445,0.1182816,107.51169136,594,4014.88
2025/04/03 10:08:34::687,10.465,0,1,241.5,0,51.94444444444445,0.1182816,96.64892184,594,4014.88
2025/04/03 10:08:34::759,10.465,0,1,241.5,0,51.94444444444445,0.1182816,96.64892184,594,4014.88
2025/04/03 10:08:34::863,10.465,0,1,241.5,0,51.94444444444445,0.1182816,96.64892184,594,4014.88
2025/04/03 10:08:34::885,10.465,0,1,241.5,0,51.94444444444445,0.1182816,80.30743704000001,595.75,4014.88
2025/04/03 10:08:34::963,10.465,0,1,241.5,0,51.94444444444445,0.1182816,80.30743704000001,595.75,4014.88
2025/04/03 10:08:34::965,10.465,0,1,241.5,0,51.94444444444445,0.1182816,80.30743704000001,595.75,4014.88
2025/04/03 10:08:35::046,10.465,0,1,241.5,0,51.94444444444445,0.1182816,80.30743704000001,595.75,4014.88
2025/04/03 10:08:35::064,10.465,0,1,241.5,0,51.94444444444445,0.1182816,80.30743704000001,595.75,4014.88
2025/04/03 10:08:35::086,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,84.38782608000001,598.25,4014.88
2025/04/03 10:08:35::106,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,84.38782608000001,598.25,4014.88
2025/04/03 10:08:35::109,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,84.38782608000001,598.25,4014.88
2025/04/03 10:08:35::142,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,84.38782608000001,598.25,4014.88
2025/04/03 10:08:35::163,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,84.38782608000001,598.25,4014.88
2025/04/03 10:08:35::266,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,84.38782608000001,598.25,4014.88
2025/04/03 10:08:35::269,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::306,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::328,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::367,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::368,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::449,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::464,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,80.07493624,600.75,4014.88
2025/04/03 10:08:35::495,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,95.92152648000001,601.75,4014.88
2025/04/03 10:08:35::509,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,95.92152648000001,601.75,4014.88
2025/04/03 10:08:35::565,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,95.92152648000001,601.75,4014.88
2025/04/03 10:08:35::664,10.465,0,0.5,241.5,0,51.94444444444445,0.1182816,95.92152648000001,601.75,4014.88
2025/04/03 10:08:35::677,10.465,0,1,241.5,0,51.94444444444445,0.1182816,85.44570472000001,601,4014.88
2025/04/03 10:08:35::748,10.465,0,1,241.5,0,51.94444444444445,0.1182816,85.44570472000001,601,4014.88
2025/04/03 10:08:35::765,10.465,0,1,241.5,0,51.94444444444445,0.1182816,85.44570472000001,601,4014.88
2025/04/03 10:08:35::866,10.465,0,1,241.5,0,51.94444444444445,0.1182816,85.44570472000001,601,4014.88
2025/04/03 10:08:35::891,10.465,0,1,241.5,0,51.94444444444445,0.1182816,95.4747928,600,4014.88
2025/04/03 10:08:35::964,10.465,0,1,241.5,0,51.94444444444445,0.1182816,95.4747928,600,4014.88
2025/04/03 10:08:36::062,10.465,0,1,241.5,0,51.94444444444445,0.1182816,95.4747928,600,4014.88
2025/04/03 10:08:36::069,10.465,0,1,241.5,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::105,10.465,0,1,241.5,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::122,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::149,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::166,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::245,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::274,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,89.0727172,599,4014.88
2025/04/03 10:08:36::277,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,98.0821232,598,4014.88
2025/04/03 10:08:36::308,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,98.0821232,598,4014.88
2025/04/03 10:08:36::356,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,98.0821232,598,4014.88
2025/04/03 10:08:36::452,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,98.0821232,598,4014.88
2025/04/03 10:08:36::469,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,83.94773528,598,4014.88
2025/04/03 10:08:36::514,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,83.94773528,598,4014.88
2025/04/03 10:08:36::563,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,83.94773528,598,4014.88
2025/04/03 10:08:36::564,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,83.94773528,598,4014.88
2025/04/03 10:08:36::644,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,83.94773528,598,4014.88
2025/04/03 10:08:36::661,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,83.94773528,598,4014.88
2025/04/03 10:08:36::685,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,75.7537428,597.75,4014.88
2025/04/03 10:08:36::765,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,75.7537428,597.75,4014.88
2025/04/03 10:08:36::861,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,75.7537428,597.75,4014.88
2025/04/03 10:08:36::884,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.24132,598.5,4014.88
2025/04/03 10:08:36::965,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.24132,598.5,4014.88
2025/04/03 10:08:36::966,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.24132,598.5,4014.88
2025/04/03 10:08:37::044,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.24132,598.5,4014.88
2025/04/03 10:08:37::060,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.24132,598.5,4014.88
2025/04/03 10:08:37::083,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.62660704000001,599,4014.88
2025/04/03 10:08:37::092,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.62660704000001,599,4014.88
2025/04/03 10:08:37::115,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.62660704000001,599,4014.88
2025/04/03 10:08:37::166,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.62660704000001,599,4014.88
2025/04/03 10:08:37::266,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,72.62660704000001,599,4014.88
2025/04/03 10:08:37::269,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::310,10.465,0,1,244.95000000000002,0,52.22222222222222,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::342,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::360,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::383,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::446,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::472,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1182816,68.05132344,599.25,4014.88
2025/04/03 10:08:37::498,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1774224,67.16117752000001,598.5,4014.88
2025/04/03 10:08:37::534,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1774224,67.16117752000001,598.5,4014.88
2025/04/03 10:08:37::572,10.465,0,1,244.95000000000002,0,51.94444444444445,0.1774224,67.16117752000001,598.5,4014.88
2025/04/03 10:08:37::672,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,46.36232024,597.75,4014.88
2025/04/03 10:08:37::765,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,46.36232024,597.75,4014.88
2025/04/03 10:08:37::765,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,46.36232024,597.75,4014.88
2025/04/03 10:08:37::844,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,46.36232024,597.75,4014.88
2025/04/03 10:08:37::863,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,46.36232024,597.75,4014.88
2025/04/03 10:08:37::880,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,44.06554448,597,4014.88
2025/04/03 10:08:37::969,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,44.06554448,597,4014.88
2025/04/03 10:08:38::064,9.66,0,1.5,244.95000000000002,0,51.94444444444445,0.1774224,44.06554448,597,4014.88
2025/04/03 10:08:38::093,8.855,0,1.5,244.95000000000002,0,51.94444444444445,0.2365632,35.70880144,597.75,4014.88
2025/04/03 10:08:38::134,8.855,0,1.5,244.95000000000002,0,51.94444444444445,0.2365632,35.70880144,597.75,4014.88
2025/04/03 10:08:38::172,8.855,0,1.5,244.95000000000002,0,51.94444444444445,0.2365632,35.70880144,597.75,4014.88
2025/04/03 10:08:38::256,8.855,0,1.5,244.95000000000002,0,51.94444444444445,0.2365632,35.70880144,597.75,4014.88
2025/04/03 10:08:38::282,8.05,0,1,244.95000000000002,0,51.94444444444445,0.2365632,42.16402008,600.25,4014.88
2025/04/03 10:08:38::321,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,42.16402008,600.25,4014.88
2025/04/03 10:08:38::366,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,42.16402008,600.25,4014.88
2025/04/03 10:08:38::452,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,42.16402008,600.25,4014.88
2025/04/03 10:08:38::491,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,34.58117256,603.5,4014.88
2025/04/03 10:08:38::507,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,34.58117256,603.5,4014.88
2025/04/03 10:08:38::561,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,34.58117256,603.5,4014.88
2025/04/03 10:08:38::564,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,34.58117256,603.5,4014.88
2025/04/03 10:08:38::653,8.05,0,1,244.95000000000002,0,52.22222222222222,0.2365632,34.58117256,603.5,4014.88
2025/04/03 10:08:38::678,7.245,0,0.5,244.95000000000002,0,52.22222222222222,0.1774224,37.46916464,603.5,4014.88
